,clockwise_90,anticlockwise_90,rotation_180
0,95.65217391304348,95.65217391304348,95.65217391304348
1,97.68421052631578,97.68421052631578,97.68421052631578
2,97.77227722772277,97.77227722772277,97.77227722772277
3,100.0,100.0,100.0
4,99.75550122249389,99.75550122249389,99.75550122249389
5,98.77750611246944,98.77750611246944,98.77750611246944
6,99.40828402366864,99.40828402366864,99.40828402366864
7,100.0,100.0,100.0
8,98.86363636363636,98.86363636363636,98.86363636363636
9,100.0,100.0,100.0
10,100.0,100.0,100.0
11,100.0,100.0,100.0
12,94.5945945945946,94.5945945945946,94.5945945945946
13,90.9090909090909,90.9090909090909,90.9090909090909
14,95.23809523809523,95.23809523809523,95.23809523809523
15,96.7032967032967,96.7032967032967,96.7032967032967
16,93.54838709677419,93.54838709677419,93.54838709677419
17,89.47368421052632,89.47368421052632,89.47368421052632
18,92.10526315789474,92.10526315789474,92.10526315789474
19,86.11111111111111,86.11111111111111,86.11111111111111
20,96.07843137254902,96.07843137254902,96.07843137254902
21,100.0,100.0,100.0
22,98.18181818181819,98.18181818181819,98.18181818181819
23,97.8021978021978,97.8021978021978,97.8021978021978
24,100.0,100.0,100.0
25,97.2972972972973,97.2972972972973,97.2972972972973
26,100.0,100.0,100.0
27,100.0,100.0,100.0
28,99.08256880733946,99.08256880733946,99.08256880733946
29,100.0,100.0,100.0
30,98.80952380952381,98.80952380952381,98.80952380952381
31,100.0,100.0,100.0
32,99.76525821596243,99.76525821596243,99.76525821596243
33,100.0,100.0,100.0
34,98.46938775510205,98.46938775510205,98.46938775510205
35,95.0,95.0,95.0
36,97.67441860465115,97.67441860465115,97.67441860465115
37,97.95918367346938,97.95918367346938,97.95918367346938
38,97.35449735449735,97.35449735449735,97.35449735449735
39,95.18072289156626,95.18072289156626,95.18072289156626
40,97.87234042553192,97.87234042553192,97.87234042553192
41,98.1203007518797,98.1203007518797,98.1203007518797
42,99.34640522875817,99.34640522875817,99.34640522875817
